sts12,sts13,sts14,sts15,sts16,stsb,sick,avg,best-step,best-stsb
56.39524159287454,76.08764363755176,66.52217156072464,72.88010626795042,67.00534762212217,70.09382661059033,64.14172786676852,69.56062545753196,11016,75.90283500016919
59.45422158712417,70.26861734210186,67.34847748390493,71.5416801137641,70.81237919770876,65.03981235502813,62.95674255388514,69.3423146569531,8016,75.26083371855054
60.40812054273984,74.43833925113668,64.76752530907481,71.5397962769515,71.46180327935483,70.40646578630087,63.64975890966862,68.60667457901536,6266,73.76096200785973
57.59837255929708,70.17936945148256,62.07804870459871,71.02159394301907,70.79248884943848,66.2463898628431,62.73803692897995,66.48407383919209,7016,73.88243205607992
56.18140825673022,73.01922702465313,65.463061147527,73.20821034022373,69.20872708767268,69.76851145225262,59.470495566727706,68.64431253210853,10766,73.74853390851266
59.28522451459264,70.417745446722,63.50404078838298,71.80158641648664,71.27356441920588,67.84975459330525,58.93990086684077,64.3062913724224,10766,72.3385174346689
61.10592516417341,71.30115615522485,61.39405067154207,72.97834831814222,68.2465991371325,66.68231957345441,60.47352972406358,66.78269491959925,7766,70.43522203519458
60.094632764260986,72.64847435491171,62.16638988150071,70.24220831355078,69.7482837728095,63.87400334401035,64.68612833930712,65.51160373557096,7016,73.99289548624142
57.98936908434645,67.81337329655273,60.44909772076143,66.24077176863199,70.16391382815094,66.24007923349801,61.86720719112225,63.493228742196,11016,73.81405736593027
58.47113372778731,76.10900718603366,65.00469395571267,75.17731238572685,69.80927211833996,70.83800498156099,62.52360044365479,66.49395673278558,7766,72.2666487085277
58.62693219166727,73.74128910053247,63.92124882124278,67.73220921693617,71.660303780782,65.25710961768445,62.341671181627504,65.76919873070145,13766,69.31823003339838
61.24180160111202,73.64769622261372,66.7625605942675,74.07590025999751,72.10266901493092,66.09425263562751,60.23905629568279,64.62235352694361,7766,71.90228260018912
58.74828319761217,75.45440033966548,67.80650642056958,75.02864447351273,71.95307750105863,69.62406177174137,62.41324330601763,66.84760179155506,10016,72.97300894021798
61.41471429257032,74.61771780707869,66.90687696678695,72.11259983529045,71.13893610508515,68.97229723874355,62.44338878821052,64.92310202031894,11266,74.8082718149881
61.77459464582248,68.9916885200584,62.999965782520185,73.03471541547219,68.90231314468461,69.24623045736774,60.62582922462224,67.4056277538165,8266,75.40995686272834
58.69991627443162,73.63234314297357,64.80265907942925,71.54468957667311,69.63068356677724,65.93107611596417,62.12539416290368,66.51767986477371,5516,73.38398535001673
62.09910165051407,70.47233191205099,66.84984898684817,70.90102502225301,72.20829650637913,69.07991663702097,60.93986337655988,65.05141736722182,11766,72.9355818822404
58.76114392618594,69.49532277442776,62.827716185159055,70.30438009245654,69.01157452504363,66.05670211853652,63.97238759725275,65.10905128637484,12766,70.8144499952061
62.76051271343064,74.93931191076,63.20382554351641,70.28461244466666,66.54841941224976,63.687501644591165,58.50099442972325,65.67509746452299,7516,72.63316880517769
56.39083742821041,69.45900296933237,64.00809049119229,69.80326731983732,72.35941930730387,72.04492161927487,64.26400411908722,67.93198755030895,12016,73.21534041555996
60.13771714738242,76.13926267711997,61.93978567474952,74.18199005925122,65.98351651200844,69.62944243998052,63.42892324894338,66.79586974569226,9016,72.62490943561271
58.90145868867435,68.33741081601252,61.76460532708781,71.41115244074214,65.87209503131064,70.68920670265284,63.93880118371391,66.57064111823686,10516,73.99109799639066
59.73762272361873,70.45742308990458,62.79141300645322,71.76493489926682,68.6433045454587,64.93460189178519,60.41701477850768,66.54752166014043,3766,72.17624559134559
61.417907135264855,69.29735128156756,65.46101581771526,69.63321592541061,70.49748676976367,67.06972290314671,61.97171685763769,69.30122345925896,10516,72.36670348212806
63.96186538502813,72.99942620393065,64.09011745410447,71.17893231234862,69.0320530417527,65.6235832397773,63.01634894298107,65.65433233127055,3266,70.185373071177
54.17421252408957,69.31242893957064,63.81551078605949,68.74408199247631,68.47037209409598,63.258109319786506,63.27017207987186,65.7064690860166,14016,68.89783385778986
58.70929873518791,70.3332920667373,63.021432265344586,70.41665683905129,67.12918202513505,64.53947065351248,61.48943173979302,66.72686536518017,4516,70.08487369304004
59.13273889484357,72.21824688140302,62.29400058364367,70.73434194591579,70.63164565572606,64.19478676219157,59.01272707732865,62.566766391839565,11266,69.73822019798392
59.73624942679917,67.51353828116166,64.24968910461999,71.92855761577445,69.72998882661894,69.67373957973295,63.32366526100744,64.25817399892631,10516,73.36813501637113
56.26125881511874,76.35513107201376,65.88299967313745,70.53128028606375,70.97993059780265,69.20092106732622,61.27747928063676,68.45690841624955,8516,73.97059887880795
58.47885850314996,72.49654483927219,64.39487583299334,68.64175579753841,68.99493538568785,68.13765915698508,60.89867200530816,63.95553407936946,13016,72.53414169673711
57.82380321019585,71.35893985617565,61.79595152623576,69.1860160411718,66.93597209654983,67.71320966804623,59.83719754212778,66.32719946161292,8016,72.57920137960153
