sts12,sts13,sts14,sts15,sts16,stsb,sick,avg,best-step,best-stsb
39.317156108770625,52.500746529770275,44.19810137024044,53.186457788378526,53.936917182159334,51.18797858489294,41.962060201966814,49.759613172361654,11750,55.502156938082024
38.56675383613052,51.532181523254,45.89861472461505,53.11305719334619,54.96425297188574,52.87855537389959,48.19982453117884,47.44702341242778,13750,56.70585692841588
45.73022438120934,57.71152167199412,48.83327137827731,53.52365224498266,54.28981044039983,53.26726158757754,46.923489511558216,52.42332591596169,6500,57.743357228211806
42.3784658628901,55.05858900882255,47.12209553950941,56.951007681981864,54.98013708300576,51.05471751776974,44.45944905373817,51.58113878725629,10000,54.1130568749153
42.87215196659957,56.42878838701923,46.15549934529927,52.24929424700173,53.81129767592765,48.107384174722824,45.465331004215614,52.23064546785271,8250,54.40860637283853
40.14859706261295,53.54303892224405,48.7605626171469,58.036620453964744,52.188175656502885,48.97484555943132,46.00557685922464,50.966733136712314,7750,56.71375834510161
40.735656249677824,58.49302646438295,50.56791465711751,55.66360405593275,56.87543757294447,52.626031442599015,47.3414394914951,53.618052301683534,11750,58.28804500980298
37.82312706235852,53.77484340824196,47.19869829710861,52.0961185971251,51.26211018325481,49.61650952757955,45.625954849990634,46.968006778323854,4250,51.52598565413665
45.325321992369275,57.58989687035743,47.77019248463591,55.83178989281615,51.234261623373655,53.182880978502276,43.47003818520971,53.03864161147856,11500,57.186196990694725
44.26851252451589,55.80309482950478,46.89400859622741,57.200580102008544,53.418550850956024,52.83857040870479,48.94744784164708,52.32401389467106,4750,58.87674931979843
42.96983998252021,54.076327214808366,49.075993380407134,54.692209042386246,55.606342283254435,52.873211760274444,44.28591055660049,52.92494248721263,10000,59.638637760070154
42.55467091291084,55.42117425346238,47.52700293700745,54.31786153475051,53.53643470520709,51.596040222562294,45.844908685175504,48.0006879583852,10250,54.72061822404738
40.2757043337017,52.011496768588465,49.62117489650079,53.99612720231792,50.69142458527062,46.90734103785734,46.90977799368561,51.85787625080279,6750,58.06100570266176
40.12189134169388,52.67579295188713,48.47382687755532,56.43879513421403,52.9875948233743,51.83854084255827,41.82424663439768,52.301933345000386,11750,57.87570944842147
42.014758401889026,58.99472136626586,50.330991326646945,56.64271614046529,52.279841287362885,54.838112346771844,46.68519019657433,54.046455123722325,12000,57.99287933430127
39.55192188045571,54.52482444738676,47.99431022568782,56.47197095602668,52.20747418212984,50.62435426690841,48.90530639400831,48.40556880148991,10000,57.00247100717927
41.516108438385764,54.98330150182637,45.60472986671131,56.17577982740412,54.946578104780066,48.934306570438615,45.031724015775154,50.689477297794774,7500,57.73597341925599
41.67769390506994,53.33377095255096,49.99553135482726,53.239902848600174,55.85625124064477,50.791359132253966,43.295034511550526,47.01265877148589,7750,55.5678513841309
40.39524159287454,60.08764363755177,50.52217156072465,56.880106267950424,51.00534762212217,54.09382661059033,48.14172786676853,53.560625457531955,11000,59.90283500016919
43.45422158712417,54.268617342101855,51.34847748390492,55.54168011376411,54.81237919770877,49.03981235502813,46.95674255388514,53.3423146569531,8000,59.26083371855054
44.408120542739844,58.438339251136675,48.76752530907482,55.53979627695151,55.46180327935482,54.40646578630087,47.64975890966862,52.606674579015355,6250,57.76096200785973
41.598372559297076,54.17936945148255,46.07804870459871,55.02159394301907,54.79248884943848,50.24638986284311,46.73803692897995,50.48407383919209,7000,57.88243205607993
40.18140825673022,57.019227024653134,49.463061147527,57.20821034022374,53.20872708767269,53.768511452252625,43.470495566727706,52.64431253210853,10750,57.74853390851265
43.285224514592635,54.417745446722,47.50404078838298,55.80158641648664,55.273564419205876,51.84975459330524,42.93990086684077,48.306291372422386,10750,56.3385174346689
45.105925164173414,55.30115615522484,45.39405067154207,56.97834831814223,52.2465991371325,50.682319573454414,44.47352972406358,50.782694919599244,7750,54.43522203519458
44.094632764260986,56.648474354911706,46.16638988150071,54.24220831355077,53.7482837728095,47.87400334401035,48.68612833930711,49.51160373557095,7000,57.992895486241416
41.98936908434645,51.813373296552726,44.44909772076143,50.24077176863199,54.16391382815094,50.24007923349801,45.86720719112225,47.493228742196,11000,57.81405736593026
42.47113372778731,60.109007186033665,49.00469395571266,59.177312385726836,53.809272118339955,54.838004981560985,46.523600443654786,50.49395673278558,7750,56.2666487085277
42.626932191667265,57.74128910053247,47.92124882124278,51.73220921693617,55.660303780781994,49.25710961768445,46.341671181627504,49.769198730701454,13750,53.31823003339838
45.24180160111202,57.64769622261372,50.7625605942675,58.07590025999751,56.102669014930925,50.094252635627505,44.23905629568279,48.622353526943606,7750,55.90228260018913
42.74828319761217,59.45440033966549,51.806506420569576,59.02864447351273,55.95307750105864,53.62406177174136,46.41324330601763,50.84760179155507,10000,56.97300894021798
45.414714292570316,58.61771780707869,50.90687696678695,56.11259983529045,55.13893610508515,52.97229723874354,46.44338878821052,48.923102020318936,11250,58.808271814988096
45.77459464582248,52.9916885200584,46.999965782520185,57.03471541547219,52.90231314468461,53.246230457367744,44.625829224622244,51.40562775381651,8250,59.409956862728336
42.69991627443162,57.63234314297357,48.80265907942925,55.5446895766731,53.63068356677724,49.93107611596417,46.12539416290368,50.51767986477371,5500,57.383985350016715
46.099101650514065,54.47233191205099,50.849848986848166,54.90102502225301,56.20829650637913,53.07991663702098,44.93986337655988,49.051417367221816,11750,56.9355818822404
42.76114392618594,53.495322774427756,46.827716185159055,54.30438009245654,53.01157452504363,50.05670211853651,47.97238759725275,49.10905128637483,12750,54.814449995206104
46.760512713430636,58.939311910760004,47.20382554351641,54.284612444666664,50.548419412249764,47.687501644591165,42.50099442972325,49.67509746452299,7500,56.63316880517768
40.39083742821041,53.459002969332374,48.0080904911923,53.803267319837325,56.35941930730387,56.04492161927488,48.264004119087225,51.93198755030894,12000,57.215340415559965
44.13771714738242,60.13926267711997,45.939785674749515,58.18199005925122,49.983516512008435,53.62944243998053,47.428923248943384,50.79586974569226,9000,56.62490943561271
42.90145868867435,52.33741081601252,45.764605327087814,55.411152440742136,49.87209503131064,54.68920670265284,47.938801183713906,50.57064111823687,10500,57.991097996390664
43.73762272361873,54.45742308990459,46.79141300645322,55.76493489926681,52.643304545458705,48.93460189178519,44.41701477850768,50.547521660140426,3750,56.17624559134559
45.417907135264855,53.29735128156756,49.46101581771526,53.63321592541062,54.49748676976367,51.069722903146705,45.97171685763769,53.301223459258956,10500,56.36670348212807
47.96186538502813,56.99942620393065,48.09011745410447,55.17893231234863,53.03205304175271,49.6235832397773,47.01634894298107,49.65433233127055,3250,54.18537307117699
38.17421252408957,53.31242893957064,47.81551078605949,52.7440819924763,52.47037209409597,47.258109319786506,47.27017207987186,49.7064690860166,14000,52.89783385778987
42.70929873518791,54.33329206673729,47.021432265344586,54.416656839051285,51.12918202513505,48.539470653512474,45.48943173979302,50.72686536518017,4500,54.08487369304003
43.13273889484357,56.21824688140301,46.29400058364367,54.73434194591579,54.63164565572607,48.19478676219157,43.01272707732865,46.566766391839565,11250,53.738220197983914
43.73624942679917,51.51353828116166,48.24968910461999,55.928557615774444,53.729988826618936,53.673739579732946,47.323665261007434,48.25817399892631,10500,57.36813501637113
40.261258815118744,60.355131072013755,49.88299967313744,54.53128028606374,54.97993059780265,53.20092106732621,45.27747928063676,52.45690841624954,8500,57.97059887880794
42.47885850314996,56.49654483927219,48.39487583299333,52.64175579753841,52.99493538568785,52.137659156985094,44.898672005308164,47.955534079369464,13000,56.53414169673711
41.82380321019585,55.35893985617566,45.79595152623576,53.1860160411718,50.93597209654983,51.71320966804623,43.83719754212778,50.32719946161292,8000,56.57920137960152
