sts12,sts13,sts14,sts15,sts16,stsb,sick,avg,best-step,best-stsb
41.934413765731115,54.295498742949164,49.43900414392855,55.342869325507834,52.09304902795363,49.105440178420295,45.408005468488305,50.22056734721381,12000,54.915687995397775
40.76265379991016,53.65158513176906,43.052275231204185,53.51396196615357,51.71843769309952,50.14014104554503,45.13287466073654,49.556158484055835,10000,52.59482636487079
39.26166772353419,51.88042868500719,47.4680525429193,54.71178624920372,53.395603190144115,49.10732749867242,43.62140278051531,46.39833124436026,7500,56.429621400774955
41.906855834413626,54.24583896707296,44.93278921169371,50.726189916743984,52.35029058470935,49.78821902210446,41.968565517203395,47.20319068717723,7750,52.18242369601774
38.556639767706216,56.574136302362525,48.18278296639044,52.49558085894834,52.28774636776192,49.747298289071885,42.600215000733876,47.357494403145076,11000,53.34340114420967
41.187817464565384,55.08086514613708,45.63560248944704,53.998169158296534,51.46565105021332,50.633328715912974,42.575320439657546,49.89035252615829,8000,57.67433115956195
43.01922846841974,55.422748734677874,48.56408525647267,52.9797217062336,53.7581019540834,49.45445636091005,43.69968884000077,47.93502975428689,6250,56.25574295794961
36.951638591890166,52.07851015807547,41.30645332101101,51.395099355836635,49.861225930132115,49.24708577876845,45.37658729656332,45.713044567398,7000,53.42111834621616
41.79882954530576,53.090046149236784,46.98413922770814,54.50954074113047,50.7133674815556,51.27517301602347,45.306444967654606,49.09197857716912,10750,55.64687902539068
41.3387839351142,55.26369622732525,45.273551317584555,52.89064507539198,49.92975769811844,50.766399333921335,43.89820836447846,48.06849035473024,10750,55.49723093818011
43.031834878528734,51.21722045375332,47.718629954234046,53.22460123381374,48.67003539216237,50.641980492079654,43.401952660240646,46.0701078620384,7750,52.22342843586731
40.00346592454237,50.06385309938812,43.0244888150735,51.306133820808725,49.55323503202373,49.829457093768575,45.853135596742774,46.0216357811519,7000,54.7842950292457
36.120025243818006,49.87769674119999,43.42165621520559,48.66225396071682,53.055984818405356,47.06573973402418,43.68105280405832,44.78903672799106,11000,54.998730648110836
40.068049768939346,56.6292120386441,47.038485480329044,54.61298010656381,52.390675817640506,51.92291235799265,45.024919975903956,51.64863557689922,7750,56.99648393689262
37.11327716564326,55.16417264292966,43.236872111142056,51.2765732304964,49.62569816661468,47.156192911279376,43.51687025158367,48.987382210875744,13750,52.55557641813902
42.35229505204363,55.14022089077412,48.73417540055338,52.53181887769434,51.687467960551274,49.54290581732165,45.83751115069696,50.49843048617241,7750,55.05921968148255
42.88178296204001,56.42219470977995,46.34163640442959,57.742204048856706,53.056547736100846,52.49485134034833,44.51388963255462,48.681174848010734,10000,55.91764647173331
44.0859522600831,55.179217382631904,44.18510061958254,53.95299147624054,51.97893074904768,51.09849599109574,43.369503447045744,50.66586945274197,11250,56.91304449289605
40.48919948835601,52.325847250914094,46.119814349764155,55.37310136293155,48.93430073868987,48.579671780626846,42.225551555409986,50.206595825062095,8250,56.10221996336224
40.20719378429145,53.787072383383624,46.14704455207002,53.08817098142741,51.41414353083517,49.87431481763323,43.00753166427894,46.104846113003696,5500,52.32222022824174
43.8486664568018,52.86239606182089,46.48603419177762,52.816543545698494,52.3165668750713,49.43661708598342,43.86344136934308,47.740049985432506,11750,57.373116005493586
42.0960779161144,54.16586995663005,44.64603660654892,54.07598163284515,52.13723059428591,48.25039307891783,44.29913680824679,48.592305715916694,12750,54.334852252674374
43.857473102594355,54.77652766507383,45.92671395227336,53.30445447219448,52.11472481062581,50.252752791875764,42.8959477363098,47.60081710662684,7500,53.12608932061834
40.84413039616983,54.02392000497636,45.88246366216158,54.1336738246015,50.678937835723566,52.04640575544625,43.934721582145684,50.5330991583377,12000,56.0140048662925
42.46191556694611,56.281421403972196,47.46927107410604,54.77386569830746,50.667061178014016,52.1638708252892,43.65077898382243,47.280285177792955,9000,55.63353773116124
38.69640540731512,53.01117404519361,43.75658117712692,52.6362269327633,51.700247988919074,49.97253121984982,42.39331662037064,49.528620366663,10500,55.14002970861398
38.24299588513742,51.253898887979176,42.49644264797286,52.25959680535054,51.64331474002583,50.7562435922586,39.87336164153798,47.08422118069995,3750,54.90282020494696
40.72675585330998,54.21608449629544,47.172105542878015,53.631735401805706,50.02470432904997,49.65078347758242,44.45488186050187,49.913518428090384,10500,55.285524217326966
42.546852375944376,53.81117331439804,47.30949134912727,55.06349986348768,53.191495415389234,48.58655328835405,41.3850374915644,46.58953835473047,3250,55.90582026595396
37.17717940993811,54.988201929709135,44.62507023016984,51.864535968658075,50.25921196348206,49.325346809908375,43.71921197628879,45.9365400766359,14000,51.92079243108793
43.24190537756665,50.71134172807672,43.8491121154846,51.073782817298806,49.73538314160404,49.54523455739177,42.670405112869034,49.331800781452145,4500,55.33875032025311
41.0235500657477,52.80540308198545,45.8336830705007,53.005274636397175,49.08621403554584,49.84384697014071,44.30722057294349,46.36562075322147,11250,51.84424394944981
40.50338227755489,53.12544046685199,46.71667874787627,56.04416992007374,53.84549002265512,52.58132811701697,43.03582056390944,47.16198869402677,10500,53.60482213039012
38.26592746584269,53.95919630417504,47.363252335430154,53.492775150387445,52.2329268225166,49.576800734137805,43.23103133948382,49.97614569418077,8500,52.74680906866679
40.6282564426198,55.482527770008986,44.00789126539985,51.57077245592521,49.331278068737284,47.968108513906806,44.77305646180511,47.7713554511908,13000,52.95336503621108
40.08044824310374,49.41395929693825,47.06184528595379,51.776502001482136,51.659460023342945,50.347509821607936,42.47451287534434,47.393425629510084,8000,53.800006153352406
