sts12,sts13,sts14,sts15,sts16,stsb,sick,avg,best-step,best-stsb
56.00346592454237,66.06385309938813,59.0244888150735,67.30613382080872,65.55323503202374,65.82945709376858,61.85313559674277,62.0216357811519,7016,70.7842950292457
52.120025243818006,65.8776967412,59.42165621520559,64.66225396071681,69.05598481840536,63.06573973402418,59.68105280405832,60.78903672799106,11016,70.99873064811084
56.06804976893935,72.6292120386441,63.03848548032904,70.61298010656381,68.3906758176405,67.92291235799266,61.02491997590396,67.64863557689921,7766,72.99648393689262
53.11327716564326,71.16417264292966,59.236872111142056,67.27657323049641,65.62569816661468,63.156192911279376,59.51687025158367,64.98738221087575,13766,68.55557641813903
58.35229505204363,71.14022089077412,64.73417540055338,68.53181887769435,67.68746796055129,65.54290581732165,61.83751115069696,66.49843048617241,7766,71.05921968148255
58.88178296204001,72.42219470977994,62.34163640442959,73.7422040488567,69.05654773610084,68.49485134034833,60.51388963255462,64.68117484801073,10016,71.91764647173332
60.0859522600831,71.1792173826319,60.18510061958254,69.95299147624054,67.97893074904768,67.09849599109575,59.369503447045744,66.66586945274197,11266,72.91304449289605
56.48919948835601,68.3258472509141,62.11981434976416,71.37310136293155,64.93430073868987,64.57967178062685,58.22555155540999,66.2065958250621,8266,72.10221996336224
56.20719378429145,69.78707238338362,62.14704455207002,69.08817098142741,67.41414353083516,65.87431481763323,59.00753166427894,62.104846113003696,5516,68.32222022824175
59.8486664568018,68.86239606182089,62.48603419177762,68.8165435456985,68.3165668750713,65.43661708598341,59.86344136934308,63.740049985432506,11766,73.37311600549359
58.0960779161144,70.16586995663005,60.64603660654892,70.07598163284516,68.13723059428591,64.25039307891782,60.29913680824679,64.5923057159167,12766,70.33485225267437
59.85747310259436,70.77652766507383,61.92671395227336,69.30445447219448,68.1147248106258,66.25275279187576,58.8959477363098,63.60081710662684,7516,69.12608932061835
56.84413039616983,70.02392000497636,61.88246366216158,70.1336738246015,66.67893783572356,68.04640575544624,59.93472158214568,66.5330991583377,12016,72.01400486629251
58.46191556694611,72.2814214039722,63.46927107410604,70.77386569830746,66.66706117801402,68.1638708252892,59.65077898382243,63.28028517779296,9016,71.63353773116124
54.69640540731512,69.01117404519361,59.75658117712692,68.6362269327633,67.70024798891907,65.97253121984983,58.39331662037064,65.528620366663,10516,71.14002970861398
54.24299588513742,67.25389888797918,58.49644264797286,68.25959680535054,67.64331474002583,66.7562435922586,55.87336164153798,63.08422118069995,3766,70.90282020494696
56.72675585330998,70.21608449629544,63.172105542878015,69.63173540180571,66.02470432904997,65.65078347758242,60.45488186050187,65.91351842809038,10516,71.28552421732697
58.546852375944376,69.81117331439805,63.30949134912727,71.06349986348768,69.19149541538923,64.58655328835405,57.3850374915644,62.58953835473047,3266,71.90582026595396
53.17717940993811,70.98820192970913,60.62507023016984,67.86453596865809,66.25921196348206,65.32534680990838,59.71921197628879,61.9365400766359,14016,67.92079243108793
59.24190537756665,66.71134172807672,59.8491121154846,67.0737828172988,65.73538314160405,65.54523455739178,58.67040511286904,65.33180078145216,4516,71.33875032025311
57.0235500657477,68.80540308198545,61.8336830705007,69.00527463639717,65.08621403554584,65.8438469701407,60.30722057294349,62.36562075322147,11266,67.8442439494498
56.50338227755489,69.12544046685198,62.71667874787627,72.04416992007374,69.84549002265513,68.58132811701697,59.03582056390944,63.16198869402677,10516,69.60482213039012
54.26592746584269,69.95919630417504,63.36325233543016,69.49277515038744,68.2329268225166,65.5768007341378,59.23103133948382,65.97614569418077,8516,68.74680906866679
56.6282564426198,71.48252777000899,60.00789126539985,67.57077245592521,65.33127806873728,63.968108513906806,60.77305646180511,63.7713554511908,13016,68.95336503621108
56.08044824310374,65.41395929693826,63.06184528595379,67.77650200148213,67.65946002334294,66.34750982160793,58.47451287534434,63.39342562951008,8016,69.8000061533524
